run_name,retriever_model_key,retrieval_depth,question_id,question,expected_qa_uid,relevant_qa_uids,expected_doc_uid,relevant_doc_uids,expected_focus,expected_qtype,qa_hit_at_1,qa_hit_at_3,qa_hit_at_10,qa_mrr,qa_ndcg_at_10,strict_qa_hit_at_1,strict_qa_hit_at_3,strict_qa_hit_at_10,strict_qa_mrr,doc_hit_at_1,doc_hit_at_3,doc_hit_at_10,doc_mrr,focus_hit_at_1,focus_hit_at_3,focus_hit_at_10,focus_mrr,num_relevant_qa_uids,num_retrieved
rag_hybrid_k10,hybrid,10,eval_0066,What is (are) 15q11.2 microdeletion ?,2_GARD_QA::0006554::0006554-1,2_GARD_QA::0006554::0006554-1,2_GARD_QA::0006554::0006554,2_GARD_QA::0006554::0006554,15q11.2 microdeletion,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0067,What is (are) Spondyloepiphyseal dysplasia congenita ?,2_GARD_QA::0005840::0005840-1,2_GARD_QA::0005840::0005840-1|3_GHR_QA::0000947::0000947-1,2_GARD_QA::0005840::0005840,2_GARD_QA::0005840::0005840|3_GHR_QA::0000947::0000947,Spondyloepiphyseal dysplasia congenita,information,1,1,1,1.0,0.8503449055347546,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0068,What are the treatments for Hearing Loss ?,7_SeniorHealth_QA::0000032::0000032-4,7_SeniorHealth_QA::0000032::0000032-22|7_SeniorHealth_QA::0000032::0000032-4,7_SeniorHealth_QA::0000032::0000032,7_SeniorHealth_QA::0000032::0000032,Hearing Loss,treatment,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0069,What is (are) Abdominal Adhesions ?,5_NIDDK_QA::0000083::0000083-2,5_NIDDK_QA::0000083::0000083-1|5_NIDDK_QA::0000083::0000083-2,5_NIDDK_QA::0000083::0000083,5_NIDDK_QA::0000083::0000083,Abdominal Adhesions,information,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0070,What are the genetic changes related to anencephaly ?,3_GHR_QA::0000057::0000057-3,3_GHR_QA::0000057::0000057-3,3_GHR_QA::0000057::0000057,3_GHR_QA::0000057::0000057,anencephaly,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0071,How to diagnose Loin pain hematuria syndrome ?,2_GARD_QA::0003662::0003662-4,2_GARD_QA::0003662::0003662-4,2_GARD_QA::0003662::0003662,2_GARD_QA::0003662::0003662,Loin pain hematuria syndrome,exams and tests,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0072,How many people are affected by early-onset primary dystonia ?,3_GHR_QA::0000312::0000312-2,3_GHR_QA::0000312::0000312-2,3_GHR_QA::0000312::0000312,3_GHR_QA::0000312::0000312,early-onset primary dystonia,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0073,Is Gordon syndrome inherited ?,2_GARD_QA::0002652::0002652-3,2_GARD_QA::0002652::0002652-3,2_GARD_QA::0002652::0002652,2_GARD_QA::0002652::0002652,Gordon syndrome,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0074,What are the stages of Childhood Acute Myeloid Leukemia and Other Myeloid Malignancies ?,1_CancerGov_QA::0000001_7::0000001_7-6,1_CancerGov_QA::0000001_7::0000001_7-6,1_CancerGov_QA::0000001_7::0000001_7,1_CancerGov_QA::0000001_7::0000001_7,Childhood Acute Myeloid Leukemia and Other Myeloid Malignancies,stages,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0075,What are the genetic changes related to nonsyndromic aplasia cutis congenita ?,3_GHR_QA::0000734::0000734-3,3_GHR_QA::0000734::0000734-3,3_GHR_QA::0000734::0000734,3_GHR_QA::0000734::0000734,nonsyndromic aplasia cutis congenita,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0076,How many people are affected by lattice corneal dystrophy type I ?,3_GHR_QA::0000585::0000585-2,3_GHR_QA::0000585::0000585-2,3_GHR_QA::0000585::0000585,3_GHR_QA::0000585::0000585,lattice corneal dystrophy type I,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0077,What are the symptoms of Familial prostate cancer ?,2_GARD_QA::0002295::0002295-2,2_GARD_QA::0002295::0002295-2,2_GARD_QA::0002295::0002295,2_GARD_QA::0002295::0002295,Familial prostate cancer,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0078,What is (are) Lennox-Gastaut Syndrome ?,6_NINDS_QA::0000179::0000179-1,2_GARD_QA::0003541::0003541-1|3_GHR_QA::0000592::0000592-1|6_NINDS_QA::0000179::0000179-1,6_NINDS_QA::0000179::0000179,2_GARD_QA::0003541::0003541|3_GHR_QA::0000592::0000592|6_NINDS_QA::0000179::0000179,Lennox-Gastaut Syndrome,information,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,3,10
rag_hybrid_k10,hybrid,10,eval_0079,What is (are) Pervasive Developmental Disorders ?,6_NINDS_QA::0000231::0000231-1,6_NINDS_QA::0000231::0000231-1,6_NINDS_QA::0000231::0000231,6_NINDS_QA::0000231::0000231,Pervasive Developmental Disorders,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0080,What is (are) Depression ?,4_MPlus_Health_Topics_QA::0000264::0000264-1,4_MPlus_Health_Topics_QA::0000264::0000264-1|7_SeniorHealth_QA::0000014::0000014-1|7_SeniorHealth_QA::0000014::0000014-10|7_SeniorHealth_QA::0000014::0000014-12,4_MPlus_Health_Topics_QA::0000264::0000264,4_MPlus_Health_Topics_QA::0000264::0000264|7_SeniorHealth_QA::0000014::0000014,Depression,information,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,4,10
rag_hybrid_k10,hybrid,10,eval_0081,What is (are) Klebsiella infection ?,2_GARD_QA::0003396::0003396-1,2_GARD_QA::0003396::0003396-1,2_GARD_QA::0003396::0003396,2_GARD_QA::0003396::0003396,Klebsiella infection,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0082,How many people are affected by Urinary Tract Infection In Adults ?,5_NIDDK_QA::0000214::0000214-4,5_NIDDK_QA::0000214::0000214-4,5_NIDDK_QA::0000214::0000214,5_NIDDK_QA::0000214::0000214,Urinary Tract Infection In Adults,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0083,What is (are) abetalipoproteinemia ?,3_GHR_QA::0000003::0000003-1,2_GARD_QA::0000011::0000011-1|3_GHR_QA::0000003::0000003-1,3_GHR_QA::0000003::0000003,2_GARD_QA::0000011::0000011|3_GHR_QA::0000003::0000003,abetalipoproteinemia,information,1,1,1,1.0,0.8772153153380493,0,0,1,0.25,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0084,What are the treatments for What I need to know about Diarrhea ?,5_NIDDK_QA::0000127::0000127-7,5_NIDDK_QA::0000127::0000127-7,5_NIDDK_QA::0000127::0000127,5_NIDDK_QA::0000127::0000127,What I need to know about Diarrhea,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0085,What are the symptoms of Autoimmune atrophic gastritis ?,2_GARD_QA::0000530::0000530-2,2_GARD_QA::0000530::0000530-2,2_GARD_QA::0000530::0000530,2_GARD_QA::0000530::0000530,Autoimmune atrophic gastritis,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0086,What are the symptoms of Athabaskan brainstem dysgenesis ?,2_GARD_QA::0000501::0000501-1,2_GARD_QA::0000501::0000501-1,2_GARD_QA::0000501::0000501,2_GARD_QA::0000501::0000501,Athabaskan brainstem dysgenesis,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0087,How to diagnose Alzheimer's Disease ?,7_SeniorHealth_QA::0000004::0000004-20,7_SeniorHealth_QA::0000004::0000004-20|7_SeniorHealth_QA::0000004::0000004-21|7_SeniorHealth_QA::0000004::0000004-22,7_SeniorHealth_QA::0000004::0000004,7_SeniorHealth_QA::0000004::0000004,Alzheimer's Disease,exams and tests,1,1,1,1.0,0.9674679834891693,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,3,10
rag_hybrid_k10,hybrid,10,eval_0088,Is familial hemiplegic migraine inherited ?,3_GHR_QA::0000351::0000351-4,3_GHR_QA::0000351::0000351-4,3_GHR_QA::0000351::0000351,3_GHR_QA::0000351::0000351,familial hemiplegic migraine,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0089,What are the symptoms of Cone dystrophy ?,2_GARD_QA::0001459::0001459-2,2_GARD_QA::0001459::0001459-2,2_GARD_QA::0001459::0001459,2_GARD_QA::0001459::0001459,Cone dystrophy,symptoms,0,1,1,0.3333333333333333,0.5,0,1,1,0.3333333333333333,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0090,What are the treatments for Gorlin syndrome ?,3_GHR_QA::0000433::0000433-5,3_GHR_QA::0000433::0000433-5,3_GHR_QA::0000433::0000433,3_GHR_QA::0000433::0000433,Gorlin syndrome,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0091,what research (or clinical trials) is being done for Skin Cancer ?,7_SeniorHealth_QA::0000063::0000063-8,1_CancerGov_QA::0000028_1::0000028_1-7|1_CancerGov_QA::0000028_4::0000028_4-4|7_SeniorHealth_QA::0000063::0000063-30|7_SeniorHealth_QA::0000063::0000063-8,7_SeniorHealth_QA::0000063::0000063,1_CancerGov_QA::0000028_1::0000028_1|1_CancerGov_QA::0000028_4::0000028_4|7_SeniorHealth_QA::0000063::0000063,Skin Cancer,research,1,1,1,1.0,1.0,0,0,1,0.25,1,1,1,1.0,1,1,1,1.0,4,10
rag_hybrid_k10,hybrid,10,eval_0092,what research (or clinical trials) is being done for Iniencephaly ?,6_NINDS_QA::0000164::0000164-4,6_NINDS_QA::0000164::0000164-4,6_NINDS_QA::0000164::0000164,6_NINDS_QA::0000164::0000164,Iniencephaly,research,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0093,What is (are) Bedbugs ?,4_MPlus_Health_Topics_QA::0000083::0000083-1,4_MPlus_Health_Topics_QA::0000083::0000083-1,4_MPlus_Health_Topics_QA::0000083::0000083,4_MPlus_Health_Topics_QA::0000083::0000083,Bedbugs,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0094,What are the symptoms of Marfanoid hypermobility syndrome ?,2_GARD_QA::0003802::0003802-1,2_GARD_QA::0003802::0003802-1,2_GARD_QA::0003802::0003802,2_GARD_QA::0003802::0003802,Marfanoid hypermobility syndrome,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0095,What are the genetic changes related to hereditary sensory neuropathy type IA ?,3_GHR_QA::0000475::0000475-3,3_GHR_QA::0000475::0000475-3,3_GHR_QA::0000475::0000475,3_GHR_QA::0000475::0000475,hereditary sensory neuropathy type IA,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0096,What is (are) Heart Failure ?,7_SeniorHealth_QA::0000034::0000034-1,4_MPlus_Health_Topics_QA::0000446::0000446-1|7_SeniorHealth_QA::0000034::0000034-1|7_SeniorHealth_QA::0000034::0000034-11|7_SeniorHealth_QA::0000034::0000034-17|7_SeniorHealth_QA::0000034::0000034-24|8_NHLBI_QA_XML::0000061::0000061-1,7_SeniorHealth_QA::0000034::0000034,4_MPlus_Health_Topics_QA::0000446::0000446|7_SeniorHealth_QA::0000034::0000034|8_NHLBI_QA_XML::0000061::0000061,Heart Failure,information,1,1,1,1.0,0.8829374068620365,0,0,1,0.25,1,1,1,1.0,1,1,1,1.0,6,10
rag_hybrid_k10,hybrid,10,eval_0097,What is (are) fragile X-associated primary ovarian insufficiency ?,3_GHR_QA::0000382::0000382-1,3_GHR_QA::0000382::0000382-1,3_GHR_QA::0000382::0000382,3_GHR_QA::0000382::0000382,fragile X-associated primary ovarian insufficiency,information,0,1,1,0.3333333333333333,0.5,0,1,1,0.3333333333333333,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0098,What are the symptoms of Birdshot chorioretinopathy ?,2_GARD_QA::0000738::0000738-2,2_GARD_QA::0000738::0000738-2,2_GARD_QA::0000738::0000738,2_GARD_QA::0000738::0000738,Birdshot chorioretinopathy,symptoms,0,1,1,0.5,0.6309297535714575,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0099,What are the symptoms of Warm antibody hemolytic anemia ?,2_GARD_QA::0006400::0006400-2,2_GARD_QA::0006400::0006400-2,2_GARD_QA::0006400::0006400,2_GARD_QA::0006400::0006400,Warm antibody hemolytic anemia,symptoms,0,1,1,0.5,0.6309297535714575,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0100,What is (are) Glutamate formiminotransferase deficiency ?,2_GARD_QA::0002601::0002601-1,2_GARD_QA::0002601::0002601-1|3_GHR_QA::0000416::0000416-1,2_GARD_QA::0002601::0002601,2_GARD_QA::0002601::0002601|3_GHR_QA::0000416::0000416,Glutamate formiminotransferase deficiency,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0101,What is the outlook for Intraocular (Uveal) Melanoma ?,1_CancerGov_QA::0000017_1::0000017_1-5,1_CancerGov_QA::0000017_1::0000017_1-5,1_CancerGov_QA::0000017_1::0000017_1,1_CancerGov_QA::0000017_1::0000017_1,Intraocular (Uveal) Melanoma,outlook,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0102,What is (are) Rett Syndrome ?,6_NINDS_QA::0000247::0000247-1,2_GARD_QA::0005347::0005347-1|3_GHR_QA::0000874::0000874-1|4_MPlus_Health_Topics_QA::0000779::0000779-1|6_NINDS_QA::0000247::0000247-1,6_NINDS_QA::0000247::0000247,2_GARD_QA::0005347::0005347|3_GHR_QA::0000874::0000874|4_MPlus_Health_Topics_QA::0000779::0000779|6_NINDS_QA::0000247::0000247,Rett Syndrome,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,4,10
rag_hybrid_k10,hybrid,10,eval_0103,How many people are affected by lactose intolerance ?,3_GHR_QA::0000573::0000573-2,3_GHR_QA::0000573::0000573-2,3_GHR_QA::0000573::0000573,3_GHR_QA::0000573::0000573,lactose intolerance,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0104,What are the symptoms of Oculomaxillofacial dysostosis ?,2_GARD_QA::0004511::0004511-1,2_GARD_QA::0004511::0004511-1,2_GARD_QA::0004511::0004511,2_GARD_QA::0004511::0004511,Oculomaxillofacial dysostosis,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0105,What are the genetic changes related to familial cold autoinflammatory syndrome ?,3_GHR_QA::0000342::0000342-3,3_GHR_QA::0000342::0000342-3,3_GHR_QA::0000342::0000342,3_GHR_QA::0000342::0000342,familial cold autoinflammatory syndrome,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0106,What is (are) GLUT1 deficiency syndrome ?,3_GHR_QA::0000415::0000415-1,3_GHR_QA::0000415::0000415-1,3_GHR_QA::0000415::0000415,3_GHR_QA::0000415::0000415,GLUT1 deficiency syndrome,information,0,0,1,0.2,0.38685280723454163,0,0,1,0.2,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0107,What are the symptoms of Thoraco abdominal enteric duplication ?,2_GARD_QA::0006070::0006070-1,2_GARD_QA::0006070::0006070-1,2_GARD_QA::0006070::0006070,2_GARD_QA::0006070::0006070,Thoraco abdominal enteric duplication,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0108,What is (are) Legionnaires' Disease ?,4_MPlus_Health_Topics_QA::0000552::0000552-1,4_MPlus_Health_Topics_QA::0000552::0000552-1,4_MPlus_Health_Topics_QA::0000552::0000552,4_MPlus_Health_Topics_QA::0000552::0000552,Legionnaires' Disease,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0109,what research (or clinical trials) is being done for Diabetic Retinopathy ?,7_SeniorHealth_QA::0000016::0000016-21,7_SeniorHealth_QA::0000016::0000016-21,7_SeniorHealth_QA::0000016::0000016,7_SeniorHealth_QA::0000016::0000016,Diabetic Retinopathy,research,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0110,What is (are) Adult Primary Liver Cancer ?,1_CancerGov_QA::0000007_1::0000007_1-1,1_CancerGov_QA::0000007_1::0000007_1-1,1_CancerGov_QA::0000007_1::0000007_1,1_CancerGov_QA::0000007_1::0000007_1,Adult Primary Liver Cancer,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0111,What is (are) Brain Aneurysm ?,4_MPlus_Health_Topics_QA::0000124::0000124-1,4_MPlus_Health_Topics_QA::0000124::0000124-1,4_MPlus_Health_Topics_QA::0000124::0000124,4_MPlus_Health_Topics_QA::0000124::0000124,Brain Aneurysm,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0112,What are the treatments for Frontotemporal Dementia ?,6_NINDS_QA::0000100::0000100-2,6_NINDS_QA::0000100::0000100-2,6_NINDS_QA::0000100::0000100,6_NINDS_QA::0000100::0000100,Frontotemporal Dementia,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0113,What is (are) Anencephaly ?,2_GARD_QA::0000341::0000341-1,2_GARD_QA::0000341::0000341-1|3_GHR_QA::0000057::0000057-1|6_NINDS_QA::0000019::0000019-1,2_GARD_QA::0000341::0000341,2_GARD_QA::0000341::0000341|3_GHR_QA::0000057::0000057|6_NINDS_QA::0000019::0000019,Anencephaly,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,3,10
rag_hybrid_k10,hybrid,10,eval_0114,What are the symptoms of Joubert syndrome 2 ?,2_GARD_QA::0003309::0003309-1,2_GARD_QA::0003309::0003309-1,2_GARD_QA::0003309::0003309,2_GARD_QA::0003309::0003309,Joubert syndrome 2,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0115,What is (are) Cerebellar Hypoplasia ?,6_NINDS_QA::0000067::0000067-1,6_NINDS_QA::0000067::0000067-1,6_NINDS_QA::0000067::0000067,6_NINDS_QA::0000067::0000067,Cerebellar Hypoplasia,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0116,Is Cold agglutinin disease inherited ?,2_GARD_QA::0001415::0001415-4,2_GARD_QA::0001415::0001415-4,2_GARD_QA::0001415::0001415,2_GARD_QA::0001415::0001415,Cold agglutinin disease,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0117,What is (are) Frontonasal dysplasia ?,2_GARD_QA::0002446::0002446-1,2_GARD_QA::0002446::0002446-1|3_GHR_QA::0000390::0000390-1,2_GARD_QA::0002446::0002446,2_GARD_QA::0002446::0002446|3_GHR_QA::0000390::0000390,Frontonasal dysplasia,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0118,Is COL4A1-related brain small-vessel disease inherited ?,3_GHR_QA::0000199::0000199-4,3_GHR_QA::0000199::0000199-4,3_GHR_QA::0000199::0000199,3_GHR_QA::0000199::0000199,COL4A1-related brain small-vessel disease,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0119,What causes Polycystic Kidney Disease ?,5_NIDDK_QA::0000167::0000167-2,5_NIDDK_QA::0000167::0000167-2,5_NIDDK_QA::0000167::0000167,5_NIDDK_QA::0000167::0000167,Polycystic Kidney Disease,causes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0120,Is X-linked dystonia-parkinsonism inherited ?,3_GHR_QA::0001051::0001051-4,3_GHR_QA::0001051::0001051-4,3_GHR_QA::0001051::0001051,3_GHR_QA::0001051::0001051,X-linked dystonia-parkinsonism,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0121,What are the symptoms of Troyer syndrome ?,2_GARD_QA::0006224::0006224-2,2_GARD_QA::0006224::0006224-2,2_GARD_QA::0006224::0006224,2_GARD_QA::0006224::0006224,Troyer syndrome,symptoms,0,1,1,0.3333333333333333,0.5,0,1,1,0.3333333333333333,0,1,1,0.5,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0122,What are the treatments for Noonan syndrome 1 ?,2_GARD_QA::0004451::0004451-3,2_GARD_QA::0004451::0004451-3,2_GARD_QA::0004451::0004451,2_GARD_QA::0004451::0004451,Noonan syndrome 1,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0123,What is (are) Familial hemiplegic migraine ?,2_GARD_QA::0002254::0002254-1,2_GARD_QA::0002254::0002254-1|3_GHR_QA::0000351::0000351-1,2_GARD_QA::0002254::0002254,2_GARD_QA::0002254::0002254|3_GHR_QA::0000351::0000351,Familial hemiplegic migraine,information,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,2,10
rag_hybrid_k10,hybrid,10,eval_0124,What are the symptoms of Goodpasture Syndrome ?,5_NIDDK_QA::0000145::0000145-3,5_NIDDK_QA::0000145::0000145-3,5_NIDDK_QA::0000145::0000145,5_NIDDK_QA::0000145::0000145,Goodpasture Syndrome,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0125,What are the symptoms of Multisystemic smooth muscle dysfunction syndrome ?,2_GARD_QA::0004212::0004212-2,2_GARD_QA::0004212::0004212-2,2_GARD_QA::0004212::0004212,2_GARD_QA::0004212::0004212,Multisystemic smooth muscle dysfunction syndrome,symptoms,0,1,1,0.5,0.6309297535714575,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0126,What are the treatments for hereditary myopathy with early respiratory failure ?,3_GHR_QA::0000467::0000467-5,3_GHR_QA::0000467::0000467-5,3_GHR_QA::0000467::0000467,3_GHR_QA::0000467::0000467,hereditary myopathy with early respiratory failure,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0127,What are the genetic changes related to Brugada syndrome ?,3_GHR_QA::0000140::0000140-3,3_GHR_QA::0000140::0000140-3,3_GHR_QA::0000140::0000140,3_GHR_QA::0000140::0000140,Brugada syndrome,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0128,"What is (are) Parasites - Lice - Pubic ""Crab"" Lice ?",9_CDC_QA::0000339::0000339-1,9_CDC_QA::0000339::0000339-1,9_CDC_QA::0000339::0000339,9_CDC_QA::0000339::0000339,"Parasites - Lice - Pubic ""Crab"" Lice",information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0129,What are the symptoms of Aniridia ?,2_GARD_QA::0000362::0000362-2,2_GARD_QA::0000362::0000362-2,2_GARD_QA::0000362::0000362,2_GARD_QA::0000362::0000362,Aniridia,symptoms,0,1,1,0.5,0.6309297535714575,0,1,1,0.5,0,1,1,0.5,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0130,What are the symptoms of Hemifacial microsomia ?,2_GARD_QA::0002760::0002760-2,2_GARD_QA::0002760::0002760-2,2_GARD_QA::0002760::0002760,2_GARD_QA::0002760::0002760,Hemifacial microsomia,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0131,Do you have information about Farm Health and Safety,4_MPlus_Health_Topics_QA::0000354::0000354-1,4_MPlus_Health_Topics_QA::0000354::0000354-1,4_MPlus_Health_Topics_QA::0000354::0000354,4_MPlus_Health_Topics_QA::0000354::0000354,Farm Health and Safety,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_hybrid_k10,hybrid,10,eval_0132,What is (are) Legius syndrome ?,3_GHR_QA::0000590::0000590-1,3_GHR_QA::0000590::0000590-1,3_GHR_QA::0000590::0000590,3_GHR_QA::0000590::0000590,Legius syndrome,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
